date,conversation_id,kor_sent,eng_sent,qna_id
20200601,3,그럼 우리 회사에 괜찮은 사람이 있는데 한번 만나 보실래요?,"Well, there is a nice guy in my company. Would you like to meet him?",
20200601,4,그래요? 멋있어요?,Is it so? Is he cool?,
20200601,5,멋있고 일도 잘해서 동료들이 좋아해요.,My colleagues like him as he is cool and works well.,
20200601,6,그런데 왜 여자 친구가 없어요? 눈이 높아요?,Then why doesn't he have a girlfriend? Does he have a high standard?,
20200602,1,어떤 여자를 좋아해요?,What type of woman do you like?,
20200602,2,저는 밝고 착한 여자가 좋아요.,I like a cheerful and kind woman.,
20200602,3,제 친구를 소개해 줄까요?,Shall I introduce my friend to you?,
20200602,4,어떤 친구예요?,Who is that friend?,
20200602,5,유치원 선생님인데 마음이 아주 따뜻해요.,She is a kindergarten teacher and she is very warm-hearted.,
20200602,6,그럼 소개해 주세요.,"Then, please introduce her to me.",
20200603,1,내일 소개팅하지요? 뭐 입을 거예요?,"You have a blind date tomorrow, don't you? What are you going to wear?",
20200603,2,고민 중이에요. 이 치마는 어때요?,I am thinking about it. How about this skirt?,
20200603,3,색이 좀 어두운 것 같아요. 좀 더 밝게 입는 게 좋겠어요.,The color seems to be a bit dark. It's better to wear something in brighter color.,
20200603,4,그럼 이 하얀색 원피스는 어때요?,"Then, how about a white dress?",
20200603,5,좋아요. 그리고 처음 만났을 때 밝게 웃으세요.,"That's good. When you meet somebody for the first time, put on a bright smile.",
20200603,6,고마워요. 오랜만에 소개팅을 해서 걱정을 많이 했어요.,Thank you. I was worried a lot because it's been a while since I had a blind date.,
20200604,1,처음 뵙겠습니다. 얘기 많이 들었어요.,Nice to meet you. I have heard a lot about you.,
20200604,2,저도 친구에게서 얘기 많이 들었어요. 민수 씨는 뭘 좋아하세요?,"I have also heard a lot about you from my friend. Mr. Minsoo, what do you like?",
20200604,3,저는 운동하고 영화를 좋아해요. 동물도 좋아하고요.,I like sports and movies. I also like animals.,
20200604,4,그래요? 저도 영화하고 동물을 좋아해요.,Do you? I like movies and animals.,
20200604,5,그럼 집에서 개나 고양이를 키우세요?,"Then, do you raise dogs or cats at your house?",
20200604,6,저는 동물을 좋아하는데 가족들이 동물을 별로 안 좋아해요. 그래서 집에서 동물을 못 키워요.,"I like animals, but my family doesn’t like animals that much. So I cannot raise animals at my house.",
20200605,1,벌써 9시네요. 그만 일어날까요?,"It's already 9 o'clock. Now, shall we get going?",
20200605,2,"네, 오늘 아주 즐거웠어요.",Yes. It was really fun today.,
20200605,3,다음 토요일에 시간이 있으면 또 만날래요?,Shall we meet again if you have some time next Saturday?,
20200605,4,제가 다음 주 토요일에 선약이 있는데요. 일요일은 어때요?,I have an appointment next Saturday. How about Sunday?,
20200605,5,일요일도 괜찮아요. 우리 그럼 동물원에 갈까요?,"Sunday is fine, too. Then, shall we go to the zoo?",
20200605,6,좋아요. 저도 오랜만에 동물원에 가고 싶어요.,It sounds good. It's been a while since I went to the zoo.,
20200606,1,어제 소개팅 어땠어요? 그 남자가 마음에 들어요?,How was the blind date yesterday? Did you like the guy?,
20200606,2,괜찮았어요. 재미있는 시간을 보냈어요.,It was nice. We had a good time.,
20200606,3,또 만날 거예요?,Are you going to meet him again?,
20200606,4,좋은 분인 것 같아서 몇 번 더 만날까 해요.,I am thinking of meeting him a few times more as he seems to be a nice person.,
20200606,5,두 사람이 잘 어울릴 것 같아요.,I think you two will get a long well together.,
20200606,6,"네, 소개해 줘서 고마워요.","Yes, thank you for introducing him to me.",
20200608,1,왜 그래요? 어디 아파요?,"What is it? Well, are you sick?",
20200608,2,피부에 뭐가 나서 연고를 발랐는데 더 빨개졌어요.,"I got something on my skin, so I put on some ointment. But it got more reddish.",
20200608,3,무슨 연고를 발랐어요?,What ointment did you put on?,
20200608,4,집에 있는 피부 연고를 발랐어요.,I put on some skin ointment at home.,
20200608,5,그렇게 마음대로 연고를 바르면 안 돼요.,You shouldn't put on any kind of ointment at your own disposal.,
20200608,6,지난번에는 연고를 바르고 금방 나았어요.,"Last time when I put on ointment, it got cured immediately.",
20200609,1,어디가 아파서 오셨어요?,What kind of sickness has brought you here?,
20200609,2,우리 아들이 배를 아파해서 왔어요.,We are here because my son has a stomachache,
20200609,3,언제부터 아파했어요?,Since when has he been sick?,
20200609,4,어젯밤부터 아파했어요. 설사도 하고요.,He's been sick since last night. He also has diarrhea.,
20200609,5,먼저 여기에 이름을 쓰시고 의자에 앉아서 기다리세요.,Please write down his name here and wait in your chair.,
20200609,6,오래 기다려야 해요?,Do we have to wait long?,
20200610,1,"선생님, 눈이 아파서 왔는데요.","Doctor, I am here because my eyes are sick.",
20200610,2,눈이 어떻게 아프세요? 어디 좀 볼까요?,"How do they hurt? Well, let me see.",
20200610,3,이틀 전부터 이렇게 눈이 빨개졌어요.,It's been two days since my eyes turned red.,
20200610,4,가렵지 않으세요?,Aren't they itchy?,
20200610,5,가려워요. 눈곱도 많이 끼고요.,"Yes, they are itchy. I also have a lot of eye gunk.",
20200610,6,요즘 유행하는 눈병이에요. 손으로 눈을 만지지 마세요.,It's an epidemic eye disease. Don't touch your eye with your hands.,
20200611,1,주사도 맞아야 합니까?,Do I have to get a shot?,
20200611,2,"네, 주사를 맞으셔야 해요. 이쪽으로 오세요.","Yes, you have to get a shot. Come this way.",
20200611,3,주사는 너무 무서운데요.,I am so scared of the shot.,
20200611,4,별로 안 아파요. 조금 따끔해요.,It doesn't hurt much. It will sting a little bit.,
20200611,5,아프지 않게 놓아 주세요.,Don’t make the shot hurt.,
20200611,6,"네, 주사 놓겠습니다. 소매를 걷어 주세요.","Yes, I will give you a shot. Please roll up your sleeves.",
20200612,1,다리가 아파서 왔는데요.,I am here because my leg hurts.,
20200612,2,어디 좀 봅시다. 발목이 많이 부었네요.,"Well, let me see. Your ankle is really swollen.",
20200612,3,"네, 어제 계단에서 넘어졌어요.","Yes, I fell down the stairs yesterday.",
20200612,4,이렇게 부었는데 많이 아팠겠어요.,It must have been painful when it got swollen this much.,
20200612,5,처음에는 괜찮았는데 밤부터 아팠어요.,"At first, it was OK. But it started to hurt at night.",
20200612,6,우선 엑스레이를 찍고 오세요.,Please take an x-ray first and come back here.,
20200613,1,왜 이렇게 부은 게 안 낫지요?,Why doesn't this swelling get better?,
20200613,2,환자분께서 병원에 자주 안 오셔서 그래요. 이렇게 치료를 안 받으시면 빨리 안 낫는데요.,"It's because you don't come to the hospital often. If you don't get treatment like this, you won’t get well soon.",
20200613,3,저도 오고 싶은데 요즘 일이 너무 많아서요.,"I want to come, but I have too much work to do these days.",
20200613,4,매주 화요일하고 목요일에는 9시까지 야간 진료를 하니까 치료를 받으러 오세요.,"We open a night clinic till 9 p.m. on every Tuesday and Thursday, so please come for treatment.",
20200613,5,"네, 그렇게 할게요.","Yes, I will do so.",
20200613,6,그리고 집에서 날마다 얼음찜질을 하세요.,Do ice massage everyday at home.,
20200615,1,"여보세요? 서연 씨, 죄송하지만 제가 약속 시간에 좀 늦을 것 같아요.","Hello. Ms. Seoyon, I am sorry but I might be a little bit late for our appointment.",
20200615,2,네? 우리가 약속한 날은 내일인데요.,Really? Our appointment is tomorrow.,
20200615,3,오늘이 목요일 아니에요? 제가 착각했네요.,Isn't today Thursday? I must have been confused.,
20200615,4,저도 가끔 그래요. 일이 많아서 그럴 거예요.,Sometimes that happens to me. You must have a lot of work to do.,
20200615,5,제가 요즘 회사 일 때문에 정신이 없어요.,I'm so swamped with work these days.,
20200615,6,너무 무리하지 마세요. 내일 만나요.,Don't be so hard on yourself. See you tomorrow.,
20200616,1,"우빈 씨, 이번 주 모임에 가시지요?","Mr. Woobin, are you going to this week's meeting?",
20200616,2,"아니요, 저는 선약이 있어서 못 가는데요. 왜요?","No, I can't go because I have an appointment. Why?",
20200616,3,저도 이번 주 모임에 못 가서 우빈 씨에게 부탁을 하나 하려고 했어요.,I can't go to this week's meeting either. So I was about to ask you a favor.,
20200616,4,왜 모임에 못 가요?,Why can't you go to the meeting?,
20200616,5,저는 다음 날까지 기말 보고서를 내야 해서 못 가요.,I can't go because I have to submit a final report the day after the meeting.,
20200616,6,그럼 흐엉 씨에게 연락하세요. 흐엉 씨는 아마 갈 거예요.,"Then, please call Ms. Huong. Ms. Huong might go.",
20200617,1,"흐엉 씨, 토요일에 시간 있어요?","Ms. Huong, do you have time on Saturday?",
20200617,2,친구랑 쇼핑할 건데요. 왜요?,I am going to go shopping with my friend. Why?,
20200617,3,공연 표가 생겼는데 같이 보면 좋을 것 같아서요.,I got a ticket for a performance. It would be nice if we watch it together.,
20200617,4,그래요? 쇼핑은 다음에도 할 수 있으니까 제가 약속을 취소할게요.,"Really? I can go shopping next time, so I will cancel my appointment.",
20200617,5,그런데 친구가 기분 나빠하지 않을까요?,But wouldn't your friend be upset?,
20200617,6,그 친구는 마음이 넓어서 미리 연락하면 이해해 줄 거예요.,"My friend is so generous. If I call him/her in advance, he/she will understand.",
20200618,1,미안하지만 이번 주 약속을 못 지킬 것 같아요.,I am sorry but I won't be able to keep our appointment.,
20200618,2,왜요? 무슨 일이 생겼어요?,Why? What happened?,
20200618,3,"네, 미국에 사는 친구가 한국에 오는데 주말에만 만날 수 있어요.","Yes, my friend in the U.S. is coming to Korea and we can meet only on weekends.",
20200618,4,괜찮아요. 우리는 다음에 만나도 돼요.,It's OK. We can meet next time.,
20200618,5,정말 미안해요. 대신 제가 맛있는 저녁을 살게요.,I'm so sorry. I will buy you a nice dinner instead.,
20200618,6,기대하고 있을게요.,I look forward to it.,
20200619,1,"흐엉 씨, 지금 어디예요? 출발했어요?","Ms. Huong, where are you now? Have you started?",
20200619,2,나가려고 준비하는 중이에요.,I'm getting ready to go out.,
20200619,3,정말 미안한데 약속 시간을 1시간 정도 늦출 수 있어요?,"I am really sorry, but can we postpone our appointment by about an hour?",
20200619,4,그렇게 해요. 아직 출발 안 해서 괜찮아요. 그런데 무슨 일이에요?,"Yes, it's OK. I haven't started yet, so it's fine. Then what's up?",
20200619,5,어머니를 모시고 집 앞 병원에 왔는데 생각보다 오래 걸리네요.,I have escorted my mother to a hospital near my house. It takes longer than I expected.,
20200619,6,그럼 저도 시간에 맞춰서 나갈게요.,I will meet you then on time.,
20200620,1,우리 약속 날짜를 좀 미뤄도 돼요?,Can we postpone our appointment?,
20200620,2,왜요? 무슨 급한 일이 생겼어요?,Why? Has something urgent happened?,
20200620,3,"네, 회사에 중요한 회식이 생겼어요.","Yes, an important office dinner has been arranged.",
20200620,4,그럼 언제가 좋아요?,"Then, when would be good?",
20200620,5,다음 주 수요일은 어때요?,How about next Wednesday?,
20200620,6,괜찮을 것 같아요. 일정을 확인해 볼게요. 새로 생긴 식당에 가 볼까요?,It will be OK. I will check my schedule. Shall we go to the new restaurant?,
20200622,1,어서 오세요. 뭘 찾으세요?,"Welcome, What are you looking for?",
20200622,2,남자 티셔츠를 하나 사려고 하는데요.,I am planning to buy a t-shirt for men.,
20200622,3,선물하실 거예요?,Are you going to give it as a gift?,
